Tree ID,Height (m),Crown Height (m),Crown Width (m),Canopy Cover (m2),Leaf Area (m2)
6181,15,4.5,6,28.3,85.6
6182,11,3.3,9,63.6,231
6183,18,5.4,9,63.6,294.5
6184,9,2.7,10,78.5,288.4
6185,10.4,3.1,6,28.2,72.3
6186,10.4,3.1,6,28.2,72.3
6187,4,1.2,4,12.6,16.2
6188,4.5,1.3,4,12.6,14.3
6189,4.5,1.3,6,28.3,46.1
6190,4.5,1.3,5,19.6,30.1
6191,4,1.2,4,12.6,13.4
6192,4,1.2,4,12.6,17.5
6193,4.5,1.3,4,12.6,13.8
6194,4.5,1.3,4.5,15.9,22
6195,4,1.2,4,12.6,14.3
6196,4.5,1.3,4,12.6,13.5
6197,13,3.9,12,113.1,394.5
6198,4.5,1.3,2.5,4.9,5.7
6199,4.5,1.3,5,19.6,26
6200,4.5,1.3,4,12.6,18
6201,6.5,1.9,3,7.1,11.4
6202,4.5,1.3,3.5,9.6,11.7
6203,4.5,1.3,4,12.6,15.6
6204,4,1.2,2.5,4.9,5.3
6205,5,1.5,4.5,15.9,22.5
6206,5,1.5,4.5,15.9,24.4
6207,12,3.6,10,78.5,244.7
6208,5.5,1.7,4,12.6,17.7
6209,4,1.2,2.5,4.9,6.4
6210,8,2.4,10,78.5,202.9
6211,3.5,1,3,7.1,7.9
6212,3.5,1,2.5,4.9,5.9
6213,4,1.2,5,19.6,21.5
6214,12,3.6,10,78.5,244.7
6215,12,3.6,10,78.5,213
6216,4,1.2,3,7.1,7.8
6217,12,3.6,8,50.3,164.8
6218,13,3.9,10,78.5,304.8
6219,4.8,1.4,2.4,4.6,4.6
6220,13,3.9,6,28.3,79.8
6221,7,2.1,10,78.5,126
6222,12,3.6,6,28.3,72.6
6223,7,2.1,7,38.5,79.8
6224,14,4.2,6.5,33.2,69
6225,17.2,5.2,8.4,55.4,190.4
6226,10,3,9,63.6,211.1
6227,6.9,2.1,6.5,33.6,100.2
6228,10,3,11,95,350.2
6229,8,2.4,5.3,21.7,39.1
6230,2.8,0.8,1,0.7,1.3
6231,8,2.4,5,19.6,46.4
6232,11,3.3,8,50.3,158.8
6233,10,3,6,28.3,60.5
6234,5,1.5,5.7,25.2,58.3
6235,7,2.1,5,19.8,41.5
6236,7,2.1,5,19.8,41.5
6237,7,2.1,5,19.8,50.2
6238,9,2.7,6,28.3,95
6241,10,3,10,78.5,283.9
6242,11,3.3,8,50.3,176.7
6244,6.5,1.9,7,38.5,90.1
6245,6.3,1.9,4.1,13.2,28.3
6246,6.3,1.9,4.1,13.2,23.4
6247,6.3,1.9,4.1,13.2,28.3
6248,11,3.3,10,78.5,317.7
6249,10,3,10,78.5,312.1
6250,12,3.6,11,95,394.1
6252,7,2.1,4,12.6,25.3
6253,5.7,1.7,3.3,8.6,15.1
6254,5.7,1.7,3.3,8.6,17.1
6255,5.7,1.7,3.3,8.6,17.1
6256,5.7,1.7,3.3,8.6,17.1
6257,13,3.9,12,113.1,466.1
6258,5.7,1.7,3.3,8.6,16.1
6259,12,3.6,5,19.6,72
6260,12,3.6,5,19.6,69.8
6261,5,1.5,3,7.1,10.8
6262,8,2.4,6,28.3,57.8
6263,5,1.5,2,3.1,4.8
6264,10,3,8,50.3,161.3
6265,6,1.8,4,12.6,21.8
6266,5,1.5,3,7.1,8.1
6267,10,3,12,113.1,308
6268,4.7,1.4,2.7,5.6,9.8
6269,4.7,1.4,3.1,7.7,11.6
6270,4.7,1.4,3.1,7.7,12.3
6271,4.7,1.4,3.1,7.7,11.6
6272,10,3,9,63.6,243.3
6273,4,1.2,4,12.6,16.6
6274,4,1.2,4,12.6,12.8
6275,11,3.3,18,254.5,699
6276,5,1.5,5,19.6,26.4
6277,4.5,1.4,6,28.4,49.8
6278,5,1.5,8,50.3,90.8
6279,5,1.5,8,50.3,111.1
6280,4.5,1.4,6,28.4,52.8
6281,4.5,1.4,6,28.4,43.7
6282,5,1.5,6,28.3,55.2
6283,5,1.5,6,28.3,43.2
6284,5,1.5,10,78.5,238.5
6285,5,1.5,10,78.5,185.7
6286,4.5,1.4,6,28.4,52.8
6287,6,1.8,10,78.5,237.5
6288,4.5,1.4,6,28.4,52.8
6289,5,1.5,12,113.1,345.2
6290,5,1.5,10,78.5,178.3
6291,5,1.5,6,28.3,41
6292,5,1.5,12,113.1,305.5
6293,6,1.8,10,78.5,201.1
6294,4.5,1.4,6,28.4,43.7
6295,5,1.5,10,78.5,222.3
6296,5,1.5,12,113.1,352.6
6297,5,1.5,8,50.3,92.3
6298,5,1.5,12,113.1,282.5
6299,5,1.5,8,50.3,97.6
6300,5,1.5,10,78.5,243.6
6301,5,1.5,10,78.5,188.3
6302,6,1.8,13,132.7,394.7
6303,5,1.5,8,50.3,115.9
6304,5,1.5,5,19.6,34.2
6305,5,1.5,8,50.3,93.8
6308,6,1.8,12,113.1,280.5
6309,4.5,1.4,6,28.4,43.7
6310,4.5,1.4,6,28.4,52.8
6311,4,1.2,5,19.6,26.3
6312,5,1.5,8,50.3,130.5
6313,5,1.5,10,78.5,192.9
6314,4.5,1.4,6,28.4,52.8
6315,5,1.5,8,50.3,95.9
6316,5,1.5,10,78.5,227.5
6317,5,1.5,10,78.5,192.9
6318,7,2.1,6,28.3,65.5
6319,7,2.1,6,28.3,71.5
6320,4.9,1.5,5.9,27.5,43.3
6321,4,1.2,4.5,15.9,25.8
6322,4,1.2,4.5,15.9,27.5
6323,4,1.2,4.5,15.9,24.1
6324,4,1.2,4.5,15.9,25.8
6325,4,1.2,4.5,15.9,29.1
6326,4,1.2,4.5,15.9,24.1
6327,4,1.2,4.5,15.9,22.4
6328,4,1.2,4.5,15.9,25.8
6329,7,2.1,3.8,11.1,23.4
6330,7,2.1,3.8,11.1,26.5
6331,12,3.6,8,50.3,135.2
6332,7,2.1,3.8,11.1,20.4
6333,12,3.6,18,254.5,628.8
6334,7,2.1,3.8,11.1,20.4
6335,12,3.6,8,50.3,135.2
6336,7,2.1,3.8,11.1,26.5
6337,7,2.1,3.8,11.1,26.5
6338,7,2.1,3.8,11.1,26.5
6339,7,2.1,3.8,11.1,20.4
6340,7,2.1,3.8,11.1,26.5
6341,7,2.1,3.8,11.1,20.4
6342,7,2.1,3.8,11.1,26.5
6343,7,2.1,3.8,11.1,26.5
6344,7,2.1,3.8,11.1,26.5
6345,7,2.1,3.8,11.1,23.4
6346,7,2.1,3.8,11.1,26.5
6347,7,2.1,3.8,11.1,26.5
6348,7,2.1,3.8,11.1,26.5
6349,7,2.1,3.8,11.1,26.5
6350,7,2.1,3.8,11.1,26.5
6351,7,2.1,3.8,11.1,23.4
6352,7,2.1,3.8,11.1,26.5
6353,7,2.1,3.8,11.1,23.4
6354,7,2.1,3.8,11.1,20.4
6355,7,2.1,3.8,11.1,23.4
6356,7,2.1,3.8,11.1,23.4
6357,7,2.1,3.8,11.1,26.5
6358,7,2.1,3.8,11.1,20.4
6359,7,2.1,3.8,11.1,25
6360,7,2.1,3.8,11.1,20.4
6361,7,2.1,3.8,11.1,20.4
6362,7,2.1,3.8,11.1,25
6363,7,2.1,3.8,11.1,21.9
6364,7,2.1,3.8,11.1,26.5
6365,7,2.1,3.8,11.1,26.5
6366,7,2.1,3.8,11.1,26.5
6367,7,2.1,3.8,11.1,20.4
6368,7,2.1,3.8,11.1,26.5
6369,7,2.1,3.8,11.1,23.4
6370,7,2.1,3.8,11.1,26.5
6371,7,2.1,3.8,11.1,26.5
6372,7,2.1,3.8,11.1,21.9
6373,7,2.1,3.8,11.1,25
6374,7,2.1,3.8,11.1,26.5
6375,7,2.1,3.8,11.1,26.5
6376,7,2.1,3.8,11.1,23.4
6377,7,2.1,3.8,11.1,20.4
6378,7,2.1,3.8,11.1,25
6379,7,2.1,3.8,11.1,26.5
6380,7,2.1,3.8,11.1,26.5
6381,7,2.1,3.8,11.1,23.4
6382,7,2.1,3.8,11.1,21.9
6383,7,2.1,3.8,11.1,25
6384,7,2.1,3.8,11.1,21.9
6385,7,2.1,3.8,11.1,26.5
6386,7,2.1,3.8,11.1,26.5
6387,7,2.1,3.8,11.1,23.4
6388,7,2.1,3.8,11.1,26.5
6389,7,2.1,3.8,11.1,26.5
6390,7,2.1,3.8,11.1,20.4
6391,7,2.1,3.8,11.1,26.5
6392,7,2.1,3.8,11.1,20.4
6393,7,2.1,3.8,11.1,26.5
6394,7,2.1,3.8,11.1,20.4
6395,7,2.1,3.8,11.1,23.4
6396,7,2.1,3.8,11.1,25
6397,7,2.1,3.8,11.1,21.9
6398,7,2.1,3.8,11.1,25
6399,7,2.1,3.8,11.1,26.5
6400,7,2.1,3.8,11.1,26.5
6401,7,2.1,3.8,11.1,21.9
6402,7,2.1,3.8,11.1,26.5
6403,9.7,2.9,8,50.3,197.1
6404,9.7,2.9,8,50.3,163.1
6405,9.7,2.9,8,50.3,185.8
6406,9.7,2.9,8,50.3,185.8
6407,9.7,2.9,8,50.3,197.1
6408,9.7,2.9,8,50.3,174.5
6409,9.7,2.9,8,50.3,197.1
6410,9.7,2.9,8,50.3,197.1
6411,11,3.3,6,28.3,122.4
6412,12,3.6,6,28.3,105.4
6414,11.9,3.6,5.3,22,61.7
6415,11,3.3,8,50.3,75.5
6416,11.9,3.6,5.3,22,80.1
6417,11.9,3.6,5.3,22,80.1
6418,11.9,3.6,5.3,22,66.3
6419,6,1.8,5,19.6,41
6420,11.9,3.6,5.3,22,80.1
6421,11.9,3.6,5.3,22,61.7
6422,11.9,3.6,5.3,22,80.1
6423,12,3.6,9,63.6,239.5
6424,11.9,3.6,5.3,22,80.1
6425,11.9,3.6,5.3,22,70.9
6426,11.9,3.6,5.3,22,75.5
6427,11.9,3.6,5.3,22,80.1
6428,11.9,3.6,5.3,22,66.3
6429,11.9,3.6,5.3,22,61.7
6430,11.9,3.6,5.3,22,80.1
6431,11.9,3.6,5.3,22,80.1
6432,11.9,3.6,5.3,22,75.5
6433,11.9,3.6,5.3,22,80.1
6434,11.9,3.6,5.3,22,75.5
6435,11.9,3.6,5.3,22,61.7
6436,11.9,3.6,5.3,22,61.7
6437,12,3.6,5,19.6,32.7
6438,12,3.6,8,50.3,168.5
6439,6,1.8,3,7.1,14.1
6440,6,1.8,4,12.6,21.1
6442,10.7,3.2,5.3,22.1,79.7
6443,10.7,3.2,5.3,22.1,79.7
6444,10.7,3.2,5.3,22.1,66
6445,10.7,3.2,5.3,22.1,75.1
6446,10.7,3.2,5.3,22.1,70.5
6447,10.7,3.2,5.3,22.1,70.5
6448,10.7,3.2,5.3,22.1,61.4
6449,10.7,3.2,5.3,22.1,79.7
6450,10.7,3.2,5.3,22.1,79.7
6451,10.7,3.2,5.3,22.1,79.7
6452,10.7,3.2,5.3,22.1,61.4
6453,10.7,3.2,5.3,22.1,79.7
6454,10.7,3.2,5.3,22.1,66
6455,15,4.5,6,28.3,107.6
6456,7,2.1,3,7.1,17.6
6457,10,3,5,19.6,62.7
6458,14,4.2,8,50.3,253.3
6459,13,3.9,6,28.3,113.8
6460,10.7,3.2,5.3,22.1,79.7
6461,15,4.5,6,28.3,107.6
6462,10.7,3.2,5.3,22.1,79.7
6463,10.7,3.2,5.3,22.1,79.7
6465,15,4.5,6,28.3,100.6
6466,15,4.5,6,28.3,121.6
6467,15,4.5,6,28.3,107.6
6468,15,4.5,6,28.3,100.6
6469,15,4.5,6,28.3,121.6
6470,15,4.5,6,28.3,121.6
6471,15,4.5,6,28.3,100.6
6472,15,4.5,6,28.3,107.6
6473,15,4.5,6,28.3,121.6
6474,15,4.5,6,28.3,93.6
6475,15,4.5,6,28.3,121.6
6476,15,4.5,6,28.3,100.6
6477,15,4.5,6,28.3,121.6
6478,15,4.5,6,28.3,107.6
6479,15,4.5,6,28.3,121.6
6480,15,4.5,6,28.3,121.6
6482,15,4.5,6,28.3,121.6
6483,15,4.5,6,28.3,107.6
6484,15,4.5,6,28.3,100.6
6485,12,3.6,6,28.3,105.8
6486,15,4.5,6,28.3,100.6
6487,15,4.5,6,28.3,121.6
6488,12,3.6,6,28.3,81.5
6489,12,3.6,6,28.3,87.6
6490,12,3.6,6,28.3,99.7
6491,12,3.6,6,28.3,93.6
6492,12,3.6,6,28.3,81.5
6493,12,3.6,6,28.3,87.6
6495,15,4.5,6,28.3,100.6
6496,10.7,3.2,5.3,22.1,61.4
6497,15,4.5,6,28.3,121.6
6498,10.7,3.2,5.3,22.1,61.4
6499,10.7,3.2,5.3,22.1,61.4
6500,15,4.5,6,28.3,121.6
6501,15,4.5,6,28.3,107.6
6502,15,4.5,6,28.3,121.6
6503,15,4.5,6,28.3,93.6
6504,10.7,3.2,5.3,22.1,66
6505,10.7,3.2,5.3,22.1,79.7
6506,10.7,3.2,5.3,22.1,61.4
6507,10.7,3.2,5.3,22.1,66
6508,10.7,3.2,5.3,22.1,75.1
6509,10.7,3.2,5.3,22.1,79.7
6510,10.7,3.2,5.3,22.1,70.5
6511,10.7,3.2,5.3,22.1,79.7
6512,10.7,3.2,5.3,22.1,75.1
6513,10.7,3.2,5.3,22.1,61.4
6514,10.7,3.2,5.3,22.1,79.7
6515,10.7,3.2,5.3,22.1,61.4
6516,10.7,3.2,5.3,22.1,75.1
6517,10.7,3.2,5.3,22.1,61.4
6518,10.7,3.2,5.3,22.1,79.7
6519,10.7,3.2,5.3,22.1,66
6520,10.7,3.2,5.3,22.1,79.7
6521,10.7,3.2,5.3,22.1,75.1
6522,10.7,3.2,5.3,22.1,61.4
6523,10.7,3.2,5.3,22.1,79.7
6524,10.7,3.2,5.3,22.1,79.7
6525,10.7,3.2,5.3,22.1,61.4
6526,10.7,3.2,5.3,22.1,66
6527,10.7,3.2,5.3,22.1,79.7
6528,10.7,3.2,5.3,22.1,61.4
6529,10.7,3.2,5.3,22.1,79.7
6530,10.7,3.2,5.3,22.1,70.5
6531,10.7,3.2,5.3,22.1,79.7
6532,10.7,3.2,5.3,22.1,79.7
6533,10.7,3.2,5.3,22.1,61.4
6534,10.7,3.2,5.3,22.1,79.7
6535,10.7,3.2,5.3,22.1,79.7
6536,10.7,3.2,5.3,22.1,79.7
6537,17,5.1,8,50.3,283.8
6538,10.7,3.2,5.3,22.1,79.7
6542,13.4,4,6.7,35.5,132.9
6543,13.4,4,6.7,35.5,141
6544,7.7,2.3,4.1,13.3,29.1
6545,7.7,2.3,4.1,13.3,31.1
6546,7.7,2.3,4.1,13.3,35.2
6547,12,3.6,8,50.3,191.4
6548,7.7,2.3,4.1,13.3,31.1
6549,19.5,5.9,7.7,46.2,199.9
6550,19.5,5.9,7.7,46.2,229.7
6551,19.5,5.9,7.7,46.2,259.5
6552,19.5,5.9,7.7,46.2,259.5
6553,26,7.8,8,50.3,343.9
6554,19,5.7,5,19.6,87.1
6555,5.5,1.7,4,12.6,23
6556,22,6.6,20,314.2,963.9
6557,25,7.5,16,201.1,589.3
6558,16,4.8,11,95,433.8
6559,16,4.8,11,95,407.3
6560,12,3.6,8,50.3,121.6
6561,10.8,3.2,7,38.4,123.2
6562,12,3.6,7,38.5,124.6
6563,12,3.6,10,78.5,300.6
6564,10,3,6,28.3,54.8
6565,14,4.2,6,28.3,108.5
6566,14,4.2,8,50.3,184.5
6567,7,2.1,6,28.3,63.2
6568,7,2.1,6,28.3,65.3
6569,7,2.1,6,28.3,59.1
6570,7,2.1,6,28.3,55.8
6571,5,1.5,3,7.1,13.6
6572,7,2.1,5,19.6,35.4
6573,7,2.1,6,28.3,60.8
6574,6,1.8,6,28.3,68.2
6575,7,2.1,5,19.6,46.6
6576,6,1.8,5,19.6,42.2
6577,6,1.8,5,19.6,41
6578,6,1.8,4,12.6,27.7
6579,5,1.5,4,12.6,18.6
6580,7,2.1,5,19.6,47.9
6581,7,2.1,6,28.3,70.3
6582,6,1.8,6,28.3,66.1
6583,7,2.1,6,28.3,55
6584,7,2.1,6,28.3,70.3
6585,7,2.1,6,28.3,70.3
6586,7,2.1,6,28.3,70.3
6587,7,2.1,6,28.3,71.4
6588,7,2.1,5,19.6,45.2
6589,5,1.5,4,12.6,22.8
6590,10.8,3.2,7,38.4,115.2
6591,7,2.1,6,28.3,68.1
6592,6,1.8,5,19.6,40.4
6593,6,1.8,5,19.6,41.4
6594,7,2.1,5,19.6,41.9
6595,7,2.1,6,28.3,69.3
6596,7,2.1,5,19.6,36.8
6597,7,2.1,6,28.3,70.3
6598,7,2.1,5,19.6,34.2
6599,7,2.1,6,28.3,67.3
6600,7,2.1,6,28.3,59.1
6601,7,2.1,5,19.6,39.7
6602,7,2.1,6,28.3,71.4
6603,7,2.1,6,28.3,69.3
6604,7,2.1,6,28.3,70.3
6605,7,2.1,6,28.3,60
6606,4,1.2,2,3.1,5.3
6607,6,1.8,4,12.6,24.7
6608,6,1.8,4,12.6,23.7
6609,4.5,1.3,3.5,9.6,11.9
6610,4.5,1.3,3.5,9.6,15.9
6611,5,1.5,3.5,9.6,16.4
6612,4.5,1.3,4,12.6,19.2
6613,6,1.8,4,12.6,24.2
6614,6,1.8,4,12.6,23.3
6615,6,1.8,4,12.6,25.6
6616,6,1.8,4,12.6,24.2
6617,6,1.8,4,12.6,24.7
6618,6,1.8,4,12.6,23.2
6619,6,1.8,4,12.6,21.4
6620,6,1.8,4,12.6,22.7
6621,6,1.8,4.5,15.9,32
6622,6,1.8,4,12.6,21.9
6623,6,1.8,4,12.6,21.6
6624,6,1.8,4,12.6,21.2
6625,6,1.8,4,12.6,26.1
6626,5,1.5,3,7.1,11.1
6627,5,1.5,3,7.1,13.4
6628,5,1.5,3,7.1,10.3
6629,5,1.5,3,7.1,11.3
6630,16,4.8,12,113.1,469.8
6631,10.8,3.2,7,38.4,123.2
6632,10.8,3.2,7,38.4,115.2
6633,10.8,3.2,7,38.4,139.2
6634,10.8,3.2,7,38.4,107.2
6635,10.8,3.2,7,38.4,115.2
6636,10.8,3.2,7,38.4,131.2
6637,10.8,3.2,7,38.4,123.2
6638,10.8,3.2,7,38.4,123.2
6639,22,6.6,17,227,726
6640,21,6.3,14,153.9,545.4
6641,22,6.6,17,227,643.9
6642,21,6.3,16,201.1,712.1
6643,22,6.6,12,113.1,537.2
6644,16,4.8,9,63.6,373.9
6645,18,5.4,13,132.7,507.6
6646,21,6.3,12,113.1,579.6
6647,21,6.3,12,113.1,567.4
6648,21,6.3,12,113.1,502.1
6649,21,6.3,11,95,403.5
6650,22,6.6,14,153.9,540.3
6651,22,6.6,16,201.1,612.9
6652,24,7.2,15,176.7,565.2
6653,22,6.6,15,176.7,589.9
6654,22,6.6,16,201.1,697
6655,19,5.7,6,28.3,157.5
6656,20,6,12,113.1,484.5
6657,26,7.8,16,201.1,821.2
6658,22,6.6,10,78.5,485.1
6659,15.8,4.7,9.8,75.6,273
6660,21,6.3,6,28.3,162.4
6661,20,6,3,7.1,44.3
6662,19,5.7,5,19.6,132
6663,16,4.8,5,19.6,77.6
6664,17,5.1,9,63.6,296.3
6665,18,5.4,10,78.5,314.5
6666,18,5.4,10,78.5,389.4
6667,19,5.7,11,95,382.6
6668,18,5.4,3,7.1,47.5
6669,15,4.5,3,7.1,38.3
6670,15,4.5,4,12.6,62.7
6671,16,4.8,6,28.3,114
6672,20,6,6,28.3,150.3
6673,19,5.7,11,95,332.9
6674,32,9.6,20,314.2,933.5
6675,18,5.4,3,7.1,50.4
6676,18,5.4,3,7.1,39.2
6677,18,5.4,3,7.1,52
6678,16,4.8,3,7.1,43.8
6679,16,4.8,12,113.1,486.9
6680,17,5.1,3,7.1,45.1
6681,18,5.4,3,7.1,51.3
6683,18,5.4,10,78.5,289.7
6684,18,5.4,7,38.5,158.4
6685,24,7.2,12,113.1,570.4
6686,21,6.3,6,28.3,176.6
6687,18.7,5.6,6.6,33.8,182.9
6688,18.7,5.6,6.6,33.8,182.9
6689,20,6,6,28.3,148.1
6690,22,6.6,7,38.5,195.2
6691,15,4.5,4,12.6,66.7
6692,15,4.5,4,12.6,67.1
6693,16,4.8,22,380.1,1267.1
6694,18,5.4,10,78.5,292.6
6695,18,5.4,10,78.5,376.1
6696,19,5.7,11,95,432.3
6697,18,5.4,10,78.5,285.1
6698,18.7,5.6,6.6,33.8,172.4
6699,18.1,5.4,7.2,40.4,213.6
6700,5.3,1.6,3.9,11.8,18.7
6701,11,3.3,8,50.3,147.3
6702,5.3,1.6,3.9,11.8,18.7
6703,5.3,1.6,3.9,11.8,14.4
6704,5.3,1.6,3.9,11.8,16.5
6706,5.3,1.6,3.9,11.8,17.6
6707,5.3,1.6,3.9,11.8,18.7
6708,5.3,1.6,3.9,11.8,14.4
6709,4.9,1.5,3.7,10.6,13.6
6710,6,1.8,4,12.6,21.4
6711,5,1.5,3.5,9.6,14.9
6712,5.5,1.7,4,12.6,18
6713,5.5,1.7,4,12.6,17.6
6714,6,1.8,4,12.6,22.3
6715,4.9,1.5,3.7,10.6,16.7
6716,4.9,1.5,3.7,10.6,13.6
6717,4.9,1.5,3.7,10.6,15.7
6718,4.9,1.5,3.7,10.6,17.7
6719,4.9,1.5,3.7,10.6,17.7
6720,4.9,1.5,3.7,10.6,16.7
6721,6,1.8,5,19.6,35.4
6722,4.9,1.5,3.7,10.6,15.7
6723,4.9,1.5,3.7,10.6,13.6
6724,4.9,1.5,3.7,10.6,16.7
6725,4.9,1.5,3.7,10.6,17.7
6726,4.9,1.5,3.7,10.6,17.7
6727,7,2.1,6,28.3,55.6
6728,9,2.7,6,28.3,71.6
6729,7,2.1,6,28.3,64.5
6730,5,1.5,9,63.6,165.7
6731,6,1.8,12,113.1,263
6732,7,2.1,6,28.3,69.5
6733,7,2.1,6,28.3,71.2
6734,5,1.5,9,63.6,158.4
6735,6,1.8,10.7,89.4,191.5
6737,6,1.8,8,50.3,105.4
6738,6,1.8,8,50.3,87.2
6740,6,1.8,8,50.3,93.2
6741,6,1.8,8,50.3,99.3
6742,6,1.8,8,50.3,105.4
6743,6,1.8,8,50.3,81.1
6744,6,1.8,8,50.3,93.2
6745,5,1.5,3.7,10.9,17.6
6746,4,1.2,4,12.6,19.2
6747,4,1.2,4,12.6,15.1
6748,4.5,1.3,5,19.6,28.8
6749,4,1.2,6,28.3,41.4
6750,5,1.5,12,113.1,302.2
6751,5,1.5,3.7,10.9,15.3
6752,5,1.5,3.7,10.9,18.7
6754,5,1.5,3.7,10.9,15.3
6755,16.1,4.8,5.7,25.6,85.7
6756,16.1,4.8,5.7,25.6,91.2
6757,9,2.7,14,153.9,436.4
6758,6,1.8,7,38.5,57.5
6759,6,1.8,7,38.5,66.6
6760,6,1.8,5.5,23.8,31.6
6761,6,1.8,6,28.3,48.2
6762,6,1.8,5,19.6,26.6
6763,6,1.8,4,12.6,26.9
6764,12,3.6,9,63.6,278.9
6765,12,3.6,9,63.6,238.6
6766,11,3.3,8,50.3,190.9
6767,12,3.6,9,63.6,276.7
6768,8.6,2.6,5.9,27.8,73.5
6769,12.5,3.8,6.5,33.2,69.3
6770,12.5,3.8,6.5,33.2,65.3
6771,12.5,3.8,6.5,33.2,65.3
6772,12.5,3.8,6.5,33.2,65.3
6773,12.5,3.8,6.5,33.2,69.3
6774,12.5,3.8,6.5,33.2,57.3
6775,12.5,3.8,6.5,33.2,65.3
6776,12.5,3.8,6.5,33.2,69.3
6777,12.5,3.8,6.5,33.2,53.3
6778,12.5,3.8,6.5,33.2,69.3
6779,12.5,3.8,6.5,33.2,69.3
6780,12.5,3.8,6.5,33.2,61.3
6781,12.5,3.8,6.5,33.2,69.3
6782,12.5,3.8,6.5,33.2,61.3
6783,12.5,3.8,6.5,33.2,61.3
6784,12.5,3.8,6.5,33.2,57.3
6785,12.5,3.8,6.5,33.2,69.3
6786,12.5,3.8,6.5,33.2,61.3
6787,12.5,3.8,6.5,33.2,65.3
6788,12.5,3.8,6.5,33.2,65.3
6789,12.5,3.8,6.5,33.2,69.3
6790,12.5,3.8,6.5,33.2,57.3
6791,12.5,3.8,6.5,33.2,69.3
6792,12.5,3.8,6.5,33.2,57.3
6793,12.5,3.8,6.5,33.2,65.3
6794,12.5,3.8,6.5,33.2,65.3
6795,12.5,3.8,6.5,33.2,57.3
6796,12.5,3.8,6.5,33.2,69.3
6797,12.5,3.8,6.5,33.2,69.3
6798,12.5,3.8,6.5,33.2,69.3
6799,12.5,3.8,6.5,33.2,53.3
6800,12.5,3.8,6.5,33.2,53.3
6801,12.5,3.8,6.5,33.2,53.3
6802,12.5,3.8,6.5,33.2,61.3
6803,12.5,3.8,6.5,33.2,69.3
6804,12.5,3.8,6.5,33.2,69.3
6805,12.5,3.8,6.5,33.2,69.3
6806,12.5,3.8,6.5,33.2,69.3
6807,12.5,3.8,6.5,33.2,53.3
6808,12.5,3.8,6.5,33.2,57.3
6809,12.5,3.8,6.5,33.2,69.3
6810,12.5,3.8,6.5,33.2,61.3
6811,12.5,3.8,6.5,33.2,69.3
6812,12.5,3.8,6.5,33.2,61.3
6813,12.5,3.8,6.5,33.2,61.3
6814,12.5,3.8,6.5,33.2,65.3
6815,12.5,3.8,6.5,33.2,57.3
6816,12.5,3.8,6.5,33.2,69.3
6817,12.5,3.8,6.5,33.2,65.3
6818,12.5,3.8,6.5,33.2,69.3
6819,12.5,3.8,6.5,33.2,53.3
6820,12.5,3.8,6.5,33.2,69.3
6821,12.5,3.8,6.5,33.2,61.3
6822,12.5,3.8,6.5,33.2,61.3
6823,12.5,3.8,6.5,33.2,61.3
6824,12.5,3.8,6.5,33.2,69.3
6825,12.5,3.8,6.5,33.2,69.3
6826,12.5,3.8,6.5,33.2,57.3
6827,12.5,3.8,6.5,33.2,65.3
6828,12.5,3.8,6.5,33.2,65.3
6829,12.5,3.8,6.5,33.2,69.3
6830,12.5,3.8,6.5,33.2,57.3
6831,12.5,3.8,6.5,33.2,57.3
6832,12.5,3.8,6.5,33.2,69.3
6833,12.5,3.8,6.5,33.2,69.3
6834,6,1.8,3.9,12,14.1
6835,6,1.8,3.9,12,14.1
6836,6,1.8,3.9,12,18.3
6837,6,1.8,3.9,12,18.3
6838,6,1.8,3.9,12,17.3
6839,6,1.8,3.9,12,18.3
6840,6,1.8,3.9,12,15.2
6841,6,1.8,3.9,12,16.2
6842,6,1.8,3.9,12,18.3
6843,7,2.1,2.5,4.9,9.8
6844,4,1.2,2.5,4.9,5.8
6845,4,1.2,2,3.1,4.3
6846,6,1.8,2,3.1,6.6
6847,6,1.8,2,3.1,5.1
6848,3.5,1,1.5,1.8,3.1
6849,3.5,1,1.5,1.8,3.1
6850,6,1.8,3.9,12,14.1
6851,6,1.8,3.9,12,14.1
6852,14,4.2,5,19.6,57.3
6853,11,3.3,12,113.1,347.2
6854,4,1.2,1.5,1.8,3.4
6855,6.6,2,4.3,14.5,26.2
6856,6.6,2,4.3,14.5,27.8
6857,6.6,2,4.3,14.5,23
6858,20,6,20,314.2,666.2
6859,7,2.1,6,28.3,53
6860,7,2.1,6,28.3,49.5
6862,2,0.6,5,19.6,29
6864,11,3.3,7,38.5,101.4
6865,13,3.9,7,38.5,113.9
6867,11.3,3.4,5.9,27.5,76.8
6868,11.3,3.4,5.9,27.5,76.8
6869,11.3,3.4,5.9,27.5,59.2
6870,11.3,3.4,5.9,27.5,72.4
6871,11.3,3.4,5.9,27.5,76.8
6872,11.3,3.4,5.9,27.5,76.8
6873,11.3,3.4,5.9,27.5,63.6
6874,11.3,3.4,5.9,27.5,76.8
6875,11.3,3.4,5.9,27.5,76.8
6876,11.3,3.4,5.9,27.5,72.4
6877,11,3.3,8.5,56.7,131.3
6878,11.3,3.4,5.9,27.5,68
6879,11.3,3.4,5.9,27.5,63.6
6880,11.3,3.4,5.9,27.5,72.4
6881,11.3,3.4,5.9,27.5,76.8
6882,5,1.5,9,63.6,131
6883,11.3,3.4,5.9,27.5,63.6
6884,11.3,3.4,5.9,27.5,76.8
6885,11.3,3.4,5.9,27.5,76.8
