,Tree ID,Carbon Storage (kg),Height (m),Canopy Cover (m2)
2591,5005.0,92.6,6.7,19.2
2592,5006.0,92.6,6.7,19.2
2593,5007.0,92.6,6.7,19.2
2594,5008.0,92.6,6.7,19.2
2595,5009.0,92.6,6.7,19.2
2596,5010.0,92.6,6.7,19.2
2597,5011.0,92.6,6.7,19.2
2598,5012.0,92.6,6.7,19.2
2599,5015.0,63.0,6.0,3.1
2600,5016.0,63.0,6.0,3.1
2601,5017.0,63.0,6.0,3.1
2602,5018.0,81.6,7.0,7.1
2603,5019.0,51.0,10.0,113.1
2604,5024.0,67.8,6.0,19.6
2605,5025.0,116.1,8.0,153.9
2606,5028.0,554.9,10.0,63.6
2607,5029.0,405.0,10.0,50.3
2608,5030.0,1053.7,10.0,78.5
2609,5031.0,92.6,6.7,19.2
2610,5032.0,92.6,6.7,19.2
2611,5033.0,92.6,6.7,19.2
2612,5034.0,92.6,6.7,19.2
2613,5035.0,179.6,10.7,22.1
2614,5036.0,2011.2,12.4,60.3
2615,5037.0,2011.2,12.4,60.3
2616,5038.0,179.6,10.7,22.1
2617,5039.0,179.6,10.7,22.1
2618,5040.0,79.6,6.0,12.6
2619,5041.0,172.8,8.0,28.3
2620,5042.0,85.9,6.0,12.0
2621,5067.0,20.4,4.0,3.1
2622,5068.0,3218.4,13.0,113.1
2623,5071.0,10.1,3.5,0.8
2624,5072.0,16.7,4.0,3.1
2625,5073.0,28.9,4.0,7.1
2626,5074.0,24.5,3.0,3.1
2627,5075.0,16.8,4.0,3.1
2628,5077.0,20.2,3.0,3.1
2629,5078.0,16.2,3.0,3.1
2630,5079.0,16.2,3.0,3.1
2631,5080.0,16.2,3.0,3.1
2632,5081.0,26.7,3.5,3.1
2633,5082.0,26.7,3.5,3.1
2634,5083.0,18.8,4.0,3.1
2635,5084.0,135.4,9.0,153.9
2636,5086.0,33.8,6.0,0.8
2637,5090.0,23.0,5.0,0.8
2638,5091.0,10.8,4.0,0.8
2639,5092.0,2.8,3.5,0.8
2640,5093.0,8.9,4.0,1.8
2641,5094.0,4.8,4.0,0.8
2642,5095.0,1.3,3.0,0.2
2643,5096.0,28.1,6.0,0.8
2644,5097.0,18.2,5.0,0.2
2645,5099.0,22.9,5.0,0.8
2646,5100.0,22.9,5.0,0.8
2647,5101.0,2.8,3.5,0.2
2648,5102.0,15.0,5.0,7.1
2649,5103.0,15.0,4.5,3.1
2650,5105.0,28.1,6.0,0.8
2651,5106.0,7.2,2.5,0.8
2652,5107.0,17.4,4.0,0.8
2653,5108.0,13.4,4.0,0.8
2654,5109.0,13.4,4.0,0.8
2655,5110.0,13.4,4.0,0.8
2656,5111.0,13.4,4.0,0.8
2657,5112.0,16.5,4.0,3.1
2658,5113.0,17.4,4.0,0.8
2659,5114.0,22.1,3.5,3.1
2660,5115.0,10.0,4.0,1.8
2661,5116.0,22.1,4.5,3.1
2662,5117.0,27.3,4.0,1.8
2663,5119.0,40.3,5.0,0.8
2664,5123.0,3.8,2.5,0.8
2665,5125.0,3.8,2.5,0.8
2666,5127.0,3.8,2.5,0.8
2667,5128.0,3.8,2.5,0.8
2668,5129.0,3.8,2.5,3.1
2669,5130.0,17.5,4.0,4.9
2670,5131.0,33.2,6.0,12.6
2671,5132.0,47.0,5.0,12.6
2672,5133.0,47.0,5.0,12.6
2673,5134.0,94.5,9.0,38.5
2674,5135.0,27.3,6.0,12.6
2675,5136.0,22.1,5.0,7.1
2676,5137.0,55.0,6.0,12.6
2677,5138.0,27.3,5.0,12.6
2678,5139.0,7.4,4.0,4.9
2679,5140.0,73.2,7.0,19.6
2680,5141.0,13.6,4.5,7.1
2681,5142.0,27.3,5.0,12.6
2682,5143.0,22.1,4.0,7.1
2683,5144.0,22.1,5.0,12.6
2684,5145.0,55.0,5.0,19.6
2685,5146.0,37.1,5.0,12.6
2686,5147.0,37.1,5.0,12.6
2687,5148.0,87.4,6.0,12.6
2688,5149.0,55.4,6.0,19.6
2689,5150.0,38.2,6.0,3.1
2690,5151.0,43.3,4.0,7.1
2691,5152.0,113.3,6.0,28.3
2692,5153.0,2.5,6.0,7.1
2693,5154.0,75.8,6.0,7.1
2694,5155.0,23.9,5.0,3.1
2695,5156.0,176.8,6.0,28.3
2696,5157.0,159.5,6.0,28.3
2697,5158.0,28.3,3.5,0.8
2698,5159.0,87.4,6.0,28.3
2699,5160.0,87.4,6.0,28.3
2700,5163.0,7083.7,22.0,254.5
2701,5164.0,4369.9,20.0,314.2
2702,5165.0,205.5,7.0,28.3
2703,5167.0,66.3,6.0,12.6
2704,5168.0,205.5,8.0,28.3
2705,5169.0,79.0,4.5,12.6
2706,5171.0,63.8,10.0,19.6
2707,5172.0,183.2,7.0,12.6
2708,5173.0,162.3,8.0,50.3
2709,5174.0,178.1,20.0,12.6
2710,5175.0,101.2,20.0,12.6
2711,5177.0,26.3,11.0,12.6
2712,5178.0,81.8,12.0,33.2
2713,5179.0,83.8,12.0,38.5
2714,5181.0,281.6,8.0,50.3
2715,5182.0,310.0,8.0,33.2
2716,5192.0,495.1,14.0,28.3
2717,5193.0,103.6,13.0,38.5
2718,5216.0,1067.8,8.0,38.5
2719,5217.0,7083.7,24.0,314.2
2720,5218.0,7500.0,25.0,452.4
2721,5234.0,2842.8,20.0,153.9
2722,5235.0,192.6,6.0,38.5
2723,5236.0,1.1,9.0,50.3
2724,5240.0,59.3,11.0,12.6
2725,5241.0,8.4,5.0,3.1
2726,5242.0,369.7,9.0,12.6
2727,5243.0,11.2,2.0,0.8
2728,5244.0,513.7,11.0,28.3
2729,5245.0,120.9,6.0,50.3
2730,5246.0,123.1,5.0,10.9
2731,5247.0,24.6,3.5,3.1
2732,5248.0,50.0,4.0,9.6
2733,5249.0,20.0,3.5,3.1
2734,5250.0,32.8,6.0,28.3
2735,5251.0,52.9,5.2,9.1
2736,5252.0,52.9,5.2,9.1
2737,5253.0,148.5,7.0,63.6
2738,5254.0,240.3,8.0,113.1
2739,5255.0,339.4,13.0,153.9
2740,5256.0,319.1,13.0,113.1
2741,5257.0,240.3,8.0,113.1
2742,5258.0,244.8,8.7,41.1
2743,5259.0,175.0,7.0,38.5
2744,5260.0,130.1,9.0,38.5
2745,5261.0,145.1,6.9,25.9
2746,5262.0,145.1,6.9,25.9
2747,5263.0,145.1,6.9,25.9
2748,5264.0,145.1,6.9,25.9
2749,5265.0,145.1,6.9,25.9
2750,5266.0,145.1,6.9,25.9
2751,5267.0,145.1,6.9,25.9
2752,5268.0,145.1,6.9,25.9
2753,5269.0,145.1,6.9,25.9
2754,5270.0,145.1,6.9,25.9
2755,5271.0,145.1,6.9,25.9
2756,5272.0,145.1,6.9,25.9
2757,5273.0,145.1,6.9,25.9
2758,5274.0,16.9,4.0,4.9
2759,5275.0,16.5,3.5,3.1
2760,5276.0,310.0,15.0,7.1
2761,5277.0,0.8,8.0,0.8
2762,5279.0,175.6,7.0,19.8
2763,5280.0,24.6,7.0,28.3
2764,5281.0,3450.9,21.5,132.7
2765,5282.0,5375.8,25.0,176.7
2766,5283.0,93.3,12.0,7.1
2767,5284.0,258.9,12.0,50.3
2768,5285.0,212.9,10.0,7.1
2769,5286.0,220.5,15.0,38.5
2770,5287.0,61.9,8.0,7.1
2771,5288.0,75.9,12.0,7.1
2772,5289.0,2268.7,22.0,19.6
2773,5290.0,51.0,20.0,7.1
2774,5291.0,16.1,7.0,12.6
2775,5292.0,1117.9,25.0,12.6
2776,5293.0,235.9,7.0,7.1
2777,5294.0,180.9,20.0,19.6
2778,5295.0,50.6,5.0,12.6
2779,5296.0,102.3,6.0,7.1
2780,5297.0,210.3,8.0,28.3
2781,5298.0,184.0,1.5,19.4
2782,5299.0,17.5,4.0,3.1
2783,5307.0,310.0,8.0,28.3
2784,5308.0,108.2,6.0,7.1
2785,5309.0,554.9,10.0,63.6
2786,5310.0,832.2,10.0,78.5
2787,5311.0,939.2,10.0,78.5
2788,5312.0,1053.7,10.0,78.5
2789,5313.0,405.0,10.0,50.3
2790,5314.0,350.3,14.0,12.6
2791,5315.0,128.3,12.0,28.3
2792,5316.0,128.3,10.0,28.3
2793,5317.0,142.3,12.0,38.5
2794,5318.0,80.8,14.0,38.5
2795,5319.0,206.8,13.0,38.5
2796,5320.0,42.0,9.0,50.3
2797,5321.0,92.6,6.7,19.2
2798,5322.0,92.6,6.7,19.2
2799,5323.0,92.6,6.7,19.2
2800,5324.0,92.6,6.7,19.2
2801,5325.0,92.6,6.7,19.2
2802,5326.0,92.6,6.7,19.2
2803,5327.0,92.6,6.7,19.2
2804,5328.0,92.6,6.7,19.2
2805,5330.0,45.7,8.0,50.3
2806,5331.0,52.9,5.2,9.1
2807,5332.0,52.9,5.2,9.1
2808,5333.0,57.6,8.3,35.2
2809,5334.0,57.6,8.3,35.2
2810,5335.0,92.6,6.7,19.2
2811,5336.0,53.8,6.0,7.1
2812,5337.0,887.0,12.0,50.3
2813,5338.0,516.5,12.0,28.3
2814,5339.0,118.2,8.0,50.3
2815,5340.0,245.5,7.0,12.6
2816,5341.0,516.5,12.0,28.3
2817,5342.0,1384.6,12.0,50.3
2818,5343.0,94.3,8.0,28.3
2819,5344.0,259.2,12.0,28.3
2820,5345.0,210.3,8.0,28.3
2821,5346.0,444.3,9.0,50.3
2822,5347.0,360.5,8.0,12.6
2823,5348.0,498.7,8.0,28.3
2824,5349.0,360.5,8.0,28.3
2825,5350.0,378.1,6.0,28.3
2826,5351.0,156.1,6.0,28.3
2827,5352.0,670.6,9.0,50.3
2828,5353.0,69.9,5.0,7.1
2829,5354.0,861.1,8.0,28.3
2830,5355.0,253.9,10.0,28.3
2831,5356.0,1684.9,12.0,50.3
2832,5357.0,242.6,6.0,12.6
2833,5358.0,364.1,9.0,28.3
2834,5359.0,1684.9,12.0,63.6
2835,5360.0,287.0,7.0,28.3
2836,5361.0,360.5,8.0,28.3
2837,5362.0,245.5,7.0,28.3
2838,5363.0,1684.9,12.0,28.3
2839,5364.0,887.0,12.0,38.5
2840,5365.0,78.2,12.0,28.3
2841,5366.0,2021.6,12.0,50.3
2842,5367.0,245.5,7.0,28.3
2843,5368.0,69.9,5.0,12.6
2844,5369.0,259.2,12.0,38.5
2845,5370.0,1384.6,12.0,28.3
2846,5371.0,92.9,7.0,28.3
2847,5372.0,1684.9,12.0,50.3
2848,5373.0,162.4,9.0,28.3
2849,5374.0,156.1,6.0,28.3
2850,5375.0,1358.3,9.0,28.3
2851,5376.0,156.1,6.0,7.1
2852,5378.0,92.9,7.0,28.3
2853,5379.0,46.2,6.0,12.6
2854,5380.0,3262.7,12.0,78.5
2855,5381.0,494.1,7.0,50.3
2856,5382.0,2809.2,12.0,78.5
2857,5383.0,2166.7,12.0,78.5
2858,5384.0,2166.7,12.0,50.3
2859,5385.0,2021.6,12.0,38.5
2860,5386.0,1367.2,10.0,63.6
2861,5387.0,242.6,6.0,7.1
2862,5388.0,516.5,12.0,28.3
2863,5389.0,88.4,4.0,3.1
2864,5390.0,2809.2,12.0,50.3
2865,5391.0,2021.6,12.0,78.5
2866,5392.0,874.3,10.0,38.5
2867,5393.0,2021.6,12.0,78.5
2868,5394.0,887.0,12.0,78.5
2869,5395.0,2809.2,12.0,78.5
2870,5396.0,676.0,10.0,19.6
2871,5397.0,16.5,3.0,3.1
2872,5398.0,45.5,6.0,12.6
2873,5399.0,930.2,10.0,153.9
2874,5400.0,136.1,9.0,19.6
2875,5401.0,107.8,10.0,12.6
2876,5402.0,7500.0,25.0,314.2
2877,5403.0,107.8,9.0,28.3
2878,5404.0,593.0,10.0,50.3
2879,5405.0,95.1,8.0,12.6
2880,5406.0,136.1,9.0,19.6
2881,5407.0,186.1,8.0,12.6
2882,5408.0,186.1,9.0,12.6
2883,5409.0,186.1,9.0,12.6
2884,5410.0,291.5,9.0,38.5
2885,5411.0,426.4,10.0,38.5
2886,5412.0,72.6,7.0,12.6
2887,5413.0,316.0,10.0,50.3
2888,5414.0,291.5,12.0,28.3
2889,5416.0,7500.0,25.0,314.2
2890,5417.0,95.1,6.0,12.6
2891,5418.0,83.4,6.0,12.6
2892,5419.0,83.4,7.0,12.6
2893,5420.0,53.6,6.0,12.6
2894,5421.0,136.1,10.0,28.3
2895,5422.0,31.3,6.0,7.1
2896,5423.0,53.6,7.0,7.1
2897,5424.0,53.6,6.0,7.1
2898,5425.0,45.3,7.0,7.1
2899,5426.0,95.1,9.0,28.3
2900,5427.0,83.4,10.0,19.6
2901,5428.0,186.1,11.0,38.5
2902,5429.0,186.1,11.0,28.3
2903,5430.0,426.4,12.0,63.6
2904,5431.0,168.4,10.0,28.3
2905,5432.0,426.4,12.0,28.3
2906,5433.0,107.8,11.0,19.6
2907,5434.0,522.4,12.0,63.6
2908,5435.0,245.9,11.0,38.5
2909,5436.0,245.9,10.0,38.5
2910,5437.0,62.6,10.0,19.6
2911,5438.0,5640.1,17.0,176.7
2912,5439.0,7500.0,26.0,530.9
2913,5440.0,5640.1,26.0,380.1
2914,5441.0,7500.0,27.0,452.4
2915,5442.0,19.0,4.0,12.6
2916,5443.0,92.6,6.7,19.2
2917,5444.0,92.6,6.7,19.2
2918,5445.0,128.4,13.0,78.5
2919,5446.0,17.5,4.5,9.6
2920,5447.0,23.9,6.0,12.6
2921,5448.0,19.6,6.0,12.6
2922,5449.0,28.7,7.0,28.3
2923,5450.0,17.0,4.0,4.9
2924,5451.0,145.1,6.9,25.9
2925,5452.0,51.0,8.0,50.3
2926,5453.0,133.8,12.0,28.3
2927,5454.0,52.9,5.2,9.1
2928,5456.0,181.1,7.0,38.5
2929,5457.0,28.9,4.0,3.1
2930,5458.0,84.8,5.0,12.6
2931,5459.0,24.8,6.0,1.8
2932,5460.0,10.8,4.0,1.8
2933,5461.0,74.1,6.0,1.8
2934,5462.0,74.1,6.0,1.8
2935,5463.0,45.7,6.0,3.1
2936,5464.0,10.8,3.5,1.8
2937,5465.0,7.5,3.5,1.8
2938,5466.0,19.4,4.0,3.1
2939,5467.0,76.5,8.0,12.6
2940,5468.0,203.9,12.0,50.3
2941,5469.0,8.4,5.0,0.8
2942,5470.0,38.2,6.0,3.1
2943,5471.0,38.2,6.0,3.1
2944,5472.0,59.3,6.0,12.6
2945,5473.0,96.3,8.0,19.6
2946,5474.0,96.3,8.0,12.6
2947,5475.0,59.3,8.0,12.6
2948,5476.0,131.1,8.0,12.6
2949,5477.0,131.1,8.0,12.6
2950,5478.0,76.5,8.0,12.6
2951,5479.0,76.5,8.0,12.6
2952,5480.0,96.3,8.0,19.6
2953,5481.0,59.3,6.0,12.6
2954,5482.0,38.2,6.0,3.1
2955,5483.0,131.1,8.0,12.6
2956,5484.0,38.2,6.0,12.6
2957,5485.0,203.9,10.0,19.6
2958,5486.0,118.8,9.0,19.6
2959,5487.0,38.2,8.0,12.6
2960,5488.0,38.2,7.0,12.6
2961,5489.0,38.2,6.0,12.6
2962,5495.0,44.9,6.0,38.5
2963,5496.0,22.1,4.0,3.1
2964,5497.0,22.1,4.0,3.1
2965,5498.0,22.1,4.0,3.1
2966,5499.0,22.1,5.0,3.1
2967,5500.0,33.2,7.0,3.1
2968,5501.0,33.2,7.0,3.1
2969,5502.0,33.2,5.0,3.1
2970,5506.0,33.1,6.0,12.6
2971,5507.0,161.6,9.0,28.3
2972,5508.0,145.0,8.0,28.3
2973,5510.0,198.0,8.0,50.3
2974,5511.0,161.6,7.5,28.3
2975,5512.0,94.5,7.0,19.6
2976,5513.0,94.5,6.0,19.6
2977,5514.0,162.5,7.0,19.6
2978,5515.0,94.5,6.0,19.6
2979,5516.0,94.5,6.0,19.6
2980,5517.0,73.2,6.0,7.1
2981,5518.0,38.5,5.0,9.6
2982,5519.0,38.5,5.0,7.1
2983,5520.0,38.5,4.5,4.9
2984,5521.0,26.5,4.5,4.9
2985,5522.0,17.0,3.0,0.8
2986,5523.0,26.5,5.0,4.9
2987,5524.0,264.8,9.0,63.6
2988,5525.0,206.8,8.0,50.3
2989,5526.0,32.2,6.0,7.1
2990,5527.0,5.1,2.0,0.8
2991,5528.0,52.0,5.0,7.1
2992,5529.0,37.9,5.0,7.1
2993,5530.0,68.6,5.0,7.1
2994,5531.0,37.9,5.0,7.1
2995,5532.0,87.9,5.0,7.1
2996,5533.0,68.6,5.0,7.1
2997,5534.0,77.9,5.0,7.1
2998,5535.0,68.6,5.0,7.1
2999,5536.0,87.9,5.0,7.1
3000,5537.0,68.6,5.0,7.1
3001,5538.0,87.9,4.0,3.1
3002,5539.0,37.9,5.0,7.1
3003,5540.0,37.9,5.0,7.1
3004,5541.0,10.1,3.0,3.1
3005,5542.0,68.6,6.0,7.1
3006,5543.0,22.4,5.0,7.1
3007,5544.0,21.3,4.0,4.9
3008,5545.0,33.1,4.0,4.9
3009,5546.0,12.3,3.5,1.8
3010,5547.0,12.3,3.5,1.8
3011,5548.0,260.9,12.0,38.5
3012,5549.0,260.9,11.0,38.5
3013,5550.0,260.9,11.0,28.3
3014,5551.0,12.3,4.0,3.1
3015,5554.0,361.2,12.0,50.3
3016,5555.0,115.0,10.0,38.5
3017,5556.0,129.5,10.0,38.5
3018,5557.0,33.1,6.0,12.6
3019,5560.0,22.4,5.0,9.6
3020,5561.0,8.9,3.5,1.8
3021,5562.0,12.3,3.5,3.1
3022,5564.0,33.1,7.0,28.3
3023,5565.0,33.1,7.0,28.3
3024,5567.0,260.9,9.0,50.3
3025,5569.0,12.3,4.0,1.8
3026,5570.0,8.9,4.0,1.8
3027,5571.0,260.9,9.0,38.5
3028,5572.0,45.5,7.0,19.6
3029,5573.0,45.5,7.0,19.6
3030,5574.0,45.5,7.0,12.6
3031,5575.0,45.5,7.0,7.1
3032,5576.0,61.7,7.0,12.6
3033,5577.0,61.7,7.0,12.6
3034,5578.0,61.7,7.0,12.6
3035,5579.0,61.7,7.0,12.6
3036,5580.0,45.5,7.0,7.1
3037,5581.0,61.7,7.0,12.6
3038,5582.0,45.5,7.0,7.1
3039,5583.0,45.5,7.0,7.1
3040,5584.0,39.0,6.0,12.6
3041,5586.0,11.7,4.0,4.9
3042,5587.0,18.8,4.0,7.1
3043,5588.0,23.1,5.0,12.6
3044,5589.0,52.4,7.0,28.3
3045,5590.0,68.2,7.0,28.3
3046,5591.0,145.1,6.9,25.9
3047,5592.0,145.1,6.9,25.9
3048,5593.0,145.1,6.9,25.9
3049,5594.0,145.1,6.9,25.9
3050,5595.0,145.1,6.9,25.9
3051,5597.0,161.5,7.6,17.8
3052,5598.0,897.2,11.0,19.6
3053,5599.0,591.1,10.0,113.1
3054,5600.0,232.5,7.0,19.6
3055,5601.0,297.7,10.3,34.3
3056,5602.0,297.7,10.3,34.3
3057,5603.0,297.7,10.3,34.3
3058,5604.0,297.7,10.3,34.3
3059,5605.0,487.0,8.4,32.7
3060,5606.0,487.0,8.4,32.7
3061,5607.0,487.0,8.4,32.7
3062,5608.0,487.0,8.4,32.7
3063,5609.0,487.0,8.4,32.7
3064,5610.0,487.0,8.4,32.7
3065,5611.0,487.0,8.4,32.7
3066,5612.0,487.0,8.4,32.7
3067,5613.0,487.0,8.4,32.7
3068,5614.0,293.3,9.0,28.3
3069,5615.0,887.0,12.0,63.6
3070,5616.0,179.4,9.5,38.5
3071,5617.0,164.4,10.0,38.5
3072,5618.0,231.5,9.0,19.6
3073,5619.0,180.4,10.0,28.3
3074,5620.0,148.3,9.5,38.5
3075,5621.0,2113.4,13.7,46.2
3076,5622.0,2113.4,13.7,46.2
3077,5623.0,2113.4,13.7,46.2
3078,5624.0,2113.4,13.7,46.2
3079,5625.0,2113.4,13.7,46.2
3080,5626.0,2113.4,13.7,46.2
3081,5627.0,2113.4,13.7,46.2
3082,5628.0,2113.4,13.7,46.2
3083,5629.0,170.7,12.0,19.6
3084,5630.0,124.5,6.0,28.3
3085,5631.0,358.0,14.0,38.5
3086,5632.0,466.8,14.0,19.6
3087,5633.0,486.7,17.0,63.6
3088,5634.0,545.5,14.0,50.3
3089,5635.0,225.8,11.0,28.3
3090,5636.0,314.1,13.0,113.1
3091,5637.0,48.4,6.0,4.9
3092,5638.0,17.8,6.0,4.9
3093,5639.0,86.7,8.0,28.3
3094,5640.0,349.7,14.0,19.6
3095,5641.0,56.8,8.0,19.6
3096,5642.0,188.0,12.0,19.6
3097,5643.0,170.7,12.0,12.6
3098,5644.0,124.5,12.0,12.6
3099,5645.0,545.5,10.5,63.6
3100,5646.0,48.4,6.0,4.9
3101,5647.0,13.7,6.0,7.1
3102,5648.0,34.0,6.0,4.9
3103,5649.0,150.5,8.3,17.2
3104,5650.0,56.8,10.0,28.3
3105,5651.0,170.7,12.0,12.6
3106,5652.0,124.5,12.0,12.6
3107,5653.0,818.0,14.0,19.6
3108,5654.0,457.0,14.0,19.6
3109,5655.0,124.5,14.0,50.3
3110,5656.0,150.5,8.3,17.2
3111,5657.0,124.5,12.0,12.6
3112,5658.0,75.9,12.0,28.3
3113,5659.0,457.0,14.0,50.3
3114,5660.0,124.5,10.0,12.6
3115,5661.0,375.0,12.0,78.5
3116,5662.0,466.8,14.0,19.6
3117,5663.0,86.7,10.0,12.6
3118,5664.0,420.3,13.0,50.3
3119,5665.0,102.9,14.0,50.3
3120,5666.0,157.1,13.0,50.3
3121,5667.0,24.5,7.0,28.3
3122,5668.0,91.4,14.0,12.6
3123,5669.0,91.4,7.0,12.6
3124,5670.0,115.2,8.0,78.5
3125,5671.0,81.0,6.2,10.1
3126,5672.0,70.8,11.0,28.3
3127,5673.0,264.8,12.0,78.5
3128,5674.0,81.0,6.2,10.1
3129,5676.0,1029.9,17.1,59.1
3130,5677.0,959.6,20.0,176.7
3131,5678.0,342.2,12.0,78.5
3132,5679.0,1022.9,17.1,59.1
3133,5680.0,657.7,14.0,201.1
3134,5681.0,1019.2,20.0,78.5
3135,5682.0,1023.9,20.0,78.5
3136,5683.0,1019.2,20.0,78.5
3137,5684.0,157.1,15.0,95.0
3138,5685.0,172.4,14.0,113.1
3139,5686.0,1433.0,18.9,68.8
3140,5688.0,3530.7,23.0,176.7
3141,5689.0,1439.6,18.9,68.8
3142,5690.0,1437.4,18.9,68.8
3143,5691.0,1439.6,18.9,68.8
3144,5692.0,1430.7,18.9,68.8
3145,5693.0,1435.2,18.9,68.8
3146,5694.0,1430.7,18.9,68.8
3147,5695.0,1437.4,18.9,68.8
3148,5696.0,1439.6,18.9,68.8
3149,5697.0,1435.2,18.9,68.8
3150,5698.0,1439.6,18.9,68.8
3151,5699.0,1435.2,18.9,68.8
3152,5700.0,387.0,13.0,28.3
3153,5701.0,1435.2,18.9,68.8
3154,5702.0,2100.5,26.0,113.1
3155,5703.0,1437.4,18.9,68.8
3156,5704.0,755.9,24.0,113.1
3157,5705.0,553.9,18.0,50.3
3158,5706.0,1186.6,18.0,113.1
3159,5708.0,1439.6,18.9,68.8
3160,5709.0,1439.6,18.9,68.8
3161,5710.0,1439.6,18.9,68.8
3162,5711.0,1433.0,18.9,68.8
3163,5712.0,1439.6,18.9,68.8
3164,5713.0,646.8,21.0,38.5
3165,5714.0,1439.6,18.9,68.8
3166,5715.0,1439.6,18.9,68.8
3167,5716.0,1430.7,18.9,68.8
3168,5717.0,1433.0,18.9,68.8
3169,5718.0,1430.7,18.9,68.8
3170,5719.0,1439.6,18.9,68.8
3171,5720.0,1439.6,18.9,68.8
3172,5721.0,1439.6,18.9,68.8
3173,5722.0,1146.8,22.0,113.1
3174,5723.0,820.1,14.0,50.3
3175,5724.0,1035.7,22.0,78.5
3176,5725.0,973.6,14.0,50.3
3177,5726.0,828.3,14.0,78.5
3178,5727.0,526.4,14.0,50.3
3179,5728.0,524.0,14.0,50.3
3180,5729.0,448.7,20.0,50.3
3181,5730.0,1433.0,18.9,68.8
3182,5731.0,909.4,14.0,50.3
3183,5732.0,1023.9,20.0,78.5
3184,5733.0,1016.9,20.0,78.5
3185,5734.0,1019.2,20.0,78.5
3186,5735.0,1043.2,18.0,153.9
3187,5736.0,1135.2,17.0,113.1
3188,5737.0,443.5,13.0,38.5
3189,5738.0,2258.8,20.0,201.1
3190,5739.0,1407.0,22.0,78.5
3191,5740.0,1439.6,18.9,68.8
3192,5741.0,1435.2,18.9,68.8
3193,5742.0,1437.4,18.9,68.8
3194,5743.0,1433.0,18.9,68.8
3195,5745.0,1430.7,18.9,68.8
3196,5746.0,1439.6,18.9,68.8
3197,5747.0,1439.6,18.9,68.8
3198,5748.0,1901.4,18.0,176.7
3199,5749.0,1307.0,18.0,153.9
3200,5750.0,1020.4,18.0,153.9
3201,5751.0,537.9,15.0,38.5
3202,5752.0,1307.0,18.0,153.9
3203,5753.0,3020.6,18.6,67.9
3204,5754.0,3711.4,20.6,94.0
3205,5755.0,3703.0,20.6,94.0
3206,5756.0,3714.2,20.6,94.0
3207,5757.0,3705.8,20.6,94.0
3208,5758.0,3714.2,20.6,94.0
3209,5759.0,3705.8,20.6,94.0
3210,5760.0,3703.0,20.6,94.0
3211,5761.0,3714.2,20.6,94.0
3212,5762.0,3708.6,20.6,94.0
3213,5763.0,3705.8,20.6,94.0
3214,5764.0,3703.0,20.6,94.0
3215,5765.0,3711.4,20.6,94.0
3216,5766.0,3711.4,20.6,94.0
3217,5767.0,496.2,12.0,38.5
3218,5768.0,3714.2,20.6,94.0
3219,5769.0,3714.2,20.6,94.0
3220,5770.0,3714.2,20.6,94.0
3221,5771.0,3708.6,20.6,94.0
3222,5772.0,3703.0,20.6,94.0
3223,5773.0,3714.2,20.6,94.0
3224,5774.0,3714.2,20.6,94.0
3225,5775.0,3714.2,20.6,94.0
3226,5776.0,3705.8,20.6,94.0
3227,5777.0,3705.8,20.6,94.0
3228,5778.0,3714.2,20.6,94.0
3229,5779.0,3708.6,20.6,94.0
3230,5780.0,3714.2,20.6,94.0
3231,5781.0,162.4,4.4,16.4
3232,5782.0,3711.4,20.6,94.0
3233,5783.0,3711.4,20.6,94.0
3234,5784.0,3711.4,20.6,94.0
3235,5785.0,3714.2,20.6,94.0
3236,5786.0,3714.2,20.6,94.0
3237,5787.0,3711.4,20.6,94.0
3238,5788.0,1439.3,17.0,50.3
3239,5789.0,3714.2,20.6,94.0
3240,5790.0,3705.8,20.6,94.0
3241,5791.0,147.3,20.0,113.1
3242,5792.0,137.7,15.0,95.0
3243,5793.0,147.3,15.0,113.1
3244,5794.0,137.7,15.0,95.0
3245,5795.0,142.5,13.0,103.9
3246,5796.0,157.1,13.0,113.1
3247,5797.0,137.7,15.0,95.0
3248,5798.0,177.6,13.0,113.1
3249,5799.0,172.4,15.0,113.1
3250,5800.0,177.6,13.0,113.1
3251,5801.0,172.4,14.0,113.1
3252,5802.0,188.2,15.0,113.1
3253,5803.0,204.6,15.0,132.7
3254,5804.0,167.2,13.0,113.1
3255,5805.0,137.7,13.0,95.0
3256,5806.0,167.2,14.0,113.1
3257,5807.0,167.2,15.0,103.9
3258,5808.0,142.5,14.0,113.1
3259,5809.0,162.1,14.0,113.1
3260,5810.0,57.6,8.3,35.2
3261,5811.0,152.2,14.0,103.9
3262,5812.0,162.1,13.0,95.0
3263,5813.0,167.2,15.0,95.0
3264,5814.0,167.2,14.0,95.0
3265,5815.0,188.2,14.0,113.1
3266,5817.0,167.2,14.0,113.1
3267,5818.0,188.2,14.0,113.1
3268,5819.0,233.2,15.0,132.7
3269,5821.0,233.2,14.0,122.7
3270,5822.0,193.6,14.0,122.7
3271,5823.0,167.2,13.0,95.0
3272,5824.0,57.6,8.3,35.2
3273,5825.0,199.1,14.0,113.1
3274,5826.0,57.6,8.3,35.2
3275,5827.0,215.8,13.0,122.7
3276,5828.0,199.1,13.0,113.1
3277,5830.0,137.7,14.0,113.1
3278,5831.0,4.7,3.5,1.8
3279,5832.0,162.1,13.0,103.9
3280,5833.0,215.8,14.0,113.1
3281,5835.0,64.1,11.0,63.6
